01MAS202412152025121350
5024001649  5SER4105000087124500R410501MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000345314TR286377002187FRR05                   410506   
75    26KW76  1345314TR 38286377001518188                     
52688887BL177 41277 4127711      075630      10874   27000       1 1900        V1    R1L   0   
52688754RL178 41277 4127711      075800      10874   27000       1 1900        R1LR1LV1    0   
52773515BV179 41277 4127711      075930      10874   27000       1 1900        V1    V1    0   
52773515P1180 41277 4127711      080130      10874   27000       1 1900        V1    V1    0   
5277353100181 41277 4127711      080400      10874   27000       1 1900        V1    V1    0   
52773556BV182 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BN183 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BF184 41277 4127711      081300      10874   27000       1 1900        V1    V1    0   
52773200EF185 41277 4127711      081430      10874   27000       1 1900        V1    V1    0   
52773200J1186 41277 4127711      081600      10874   27000       1 1900        V1    V1    0   
52773200BV187 41277 4127711      081700      10874   27000       1 1900        V1    V1    0   
52773200BS188 41277 4127711      081800      10874   27000       1 1900        V1    V1    0   
52789370BF189 41277 4127711      082800      10874   27000       1 1900        V1    V1    0   
5278129400190 41277 4127711      083130      10874   27000       1 1900        V1    V1    0   
5278127800191 41277 4127711      083600      10874   27000       1 1900        V1    V1    0   
5278126000192 41277 4127711      083800      10874   27000       1 1900        V1    V1    0   
5278124500193 41277 4127711      084630      10874   27000       1 1900        V1    V1    0   
52781005P8194 41277 4127711      084900      10874   27000       1 1900        V1    V1    0   
52781005BV195 41277 4127711      085030      10874   27000       1 1900        V1    V1    0   
52781005P2196 41277 4127711      085100      10874   27000       1 1900        V1    V1    0   
5278118700197 41277 4127711      085530      10874   27000       1 1900        V1    V1    0   
5278117900198 41277 4127711      085800      10874   27000       1 1900        V1    V1    0   
5278116100199 41277 4127711      090430      10874   27000       1 1900        V1    V1    0   
52781104AN200 41277 4127711      090830      10874   27000       1 1900        V1    V1    0   
52781104BV201 41277 4127711      090900      10874   27000       1 1900        V1    VA    0   
52781104PL202 41277 4127711      091000      10874   27000       1 1900        VA    V1P   0   
52781104BB203 41277 4127711      091100      10874   27000       1 1900        V1PV1PV1    0   
52781054EB204 41277 4127711      091530      10874   27000       1 1900        V1    V1    0   
52781054BV205 41277 4127711      091630      10874   27000       1 1900        V1    V1    0   
5259870600206 41277 4127711      091830      10874   27000       1 1900        V1    V1    0   
52781062BV207 41277 4127711      092530      10874   27000       1 1900        V1    V1    0   
527810621B208 41277 4127711      092630      10874   27000       1 1900        V1    V1    0   
5278108800209 41277 4127711      093300      10874   27000       1 1900        V1    V1    0   
5278415700210 41277 4127711      094400      10874   27000       1 1900        V1    V1    0   
52784173JF211 41277 4127711      094730      10874   27000       1 1900        V1    V1    0   
52784173BV212 41277 4127711      095130      10874   27000       1 1900        V1    V1    0   
52784009AI213 41277 4127711      095730      10874   27000       1 1900        V1    V1    0   
52784009BV214 41277 4127711      095800      10874   27000       1 1900        V1 VD V1F   0   
52784009AC215 41277 4127711      100000      10874   27000       1 1900        V1FV1FV1    0   
52784009BF216 41277 4127711      100130      10874   27000       1 1900        V1    V1    0   
52784009FR217 41277 4127711      100200      10874   27000       1 1900        V1    V14   0   
52784009FI218 41277      11100400            10874   27000       1 1900        V14         0   
5024001657 29SER 412770087203000R 41276MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000010000000000000000000010000001000000000000010001001000000000000000000000000000000000000192088FA784009FI2187FE406                            
75    26NA2K  1192088FA218784009FI1518063                     
52192088FA  1       4127700            20300001   874      27000  1      1900        RC1   0   
52192088AP  2 41277 4127700      203130      10874   27000       1 1900        RC1RC1V1    0   
52192088AS  3 41277 4127700      203330      10874   27000       1 1900        V1    V1    0   
52192088BV  4 41277 4127700      203500      10874   27000       1 1900        V1    V1    0   
52192070BV  5 41277 4127700      203700      10874   27000       1 1900        V1    V1    0   
52192039AM  6 41277 4127700      204000      10874   27000       1 1900        V1    V1M   0   
52192005PU  7 41277 4127700      204200      10874   27000       1 1900        V1M   V1M   0   
52192047AE  8 41277 4127600      204430      10874   27000       1 1900        V1MV1MV2R   0   
52192047AO  9 41276 4127600      204700      10874   27000       1 1900        V2RV2R211   0   
52192047YT 10 41276 4127600      204930      10874   27000       1 1900        211   211   0   
5219240100 11 41276 4127600      205500      10874   27000       1 1900        211   211   0   
5219241900 12 41276 4127600      205700      10874   27000       1 1900        211   211   0   
52192427BV 13 41276 4127600      205930      10874   27000       1 1900        211   211   0   
52192427BF 14 41276 4127600      210000      10874   27000       1 1900        211212V2    0   
52192427AB 15 41276 4127600      210100      10874   27000       1 1900        V2    V2    0   
52192468P3 16 41276 4127600      210300      10874   27000       1 1900        V2    V2    0   
52192468BV 17 41276 4127600      210330      10874   27000       1 1900        V2    V2    0   
52192468RM 18 41276 4127600      210430      10874   27000       1 1900        V2    V2    0   
52192476RN 19 41276 4127600      210630      10874   27000       1 1900        V2    V2    0   
52192476BV 20 41276 4127600      210700      10874   27000       1 1900        V2    V2    0   
52141820ES 21 41276 4127600      210700      10874   27000       1 1900        V2    V2    0   
52141820BV 22 41276 4127600      211130      10874   27000       1 1900        V2    V2    0   
52141820E1 23 41276 4127600      211300      10874   27000       1 1900        V2    V2    0   
52141820AF 24 41276 4127600      211330      10874   27000       1 1900        V2    V2    0   
52141812BV 25 41276 4127600      211700      10874   27000       1 1900        V2    V2    0   
52141812CS 26 41276 4127600      211730      10874   27000       1 1900        V2    V2    0   
5214180400 27 41276 4127600      212000      10874   27000       1 1900        V2    V2    0   
5214179600 28 41276 4127600      212200      10874   27000       1 1900        V2    V2    0   
5214178800 29 41276 4127600      212530      10874   27000       1 1900        V2    V2    0   
52141077RM 30 41276 4127600      212600      10874   27000       1 1900        V2    2BR   0   
52141077RT 31 41276 4127600      212830      10874   27000       1 1900        2BR2BRV2    0   
52141069BV 32 41276 4127600      213100      10874   27000       1 1900        V2    V2    0   
5214105100 33 41276 4127600      213730      10874   27000       1 1900        V2    V2    0   
52141044PA 34 41276 4127600      213930      10874   27000       1 1900        V2    V2    0   
52141044BV 35 41276 4127600      214330      10874   27000       1 1900        V2    215   0   
52141044P1 36 41276 4127600      214500      10874   27000       1 1900        215215V2    0   
52141044RS 37 41276 4127600      214700      10874   27000       1 1900        V2    V2    0   
5214170500 38 41276 4127600      214900      10874   27000       1 1900        V2    V2    0   
5214175400 39 41276 4127600      215800      10874   27000       1 1900        V2    V2    0   
5214125900 40 41276 4127600      221130      10874   27000       1 1900        V2    V2    0   
52141291BV 41 41276 4127600      221530      10874   27000       1 1900        V2    V2    0   
52141291P1 42 41276 4127600      221530      10874   27000       1 1900        V2    V2    0   
5214129117 43 41276 4127600      221600      10874   27000       1 1900        V2    V2    0   
5214244800 44 41276 4127600      223030      10874   27000       1 1900        V2    V2    0   
5214240600 45 41276 4127600      224500      10874   27000       1 1900        V2    V2    0   
5214238000 46 41276 4127600      225030      10874   27000       1 1900        V2    V2    0   
52142364BV 47 41276 4127600      225800      10874   27000       1 1900        V2    V2    0   
5214212515 48 41276 4127600      230630      10874   27000       1 1900        V2 V2 V2R   0   
52142125BF 49 41276 4127600      231100      10874   27000       1 1900        V2R   V2R   0   
52142125P2 50 41276 4127600      231200      10874   27000       1 1900        V2RV2RV2    0   
52142125PM 51 41276 4127600      231300      10874   27000       1 1900        V2    V2    0   
52142620BV 52 41276 4127600      232800      10874   27000       1 1900        V2    V2    0   
5214264600 53 41276 4127600      233630      10874   27000       1 1900        V2    V2    0   
5271385900 54 41276 4127600      234230      10874   27000       1 1900        V2    V2    0   
5271384200 55 41276 4127600      234600      10874   27000       1 1900        V2    V2    0   
5271383400 56 41276 4127600      235200      10874   27000       1 1900        V2    V2    0   
5271226500 57 41276 4127600      235330      10874   27000       1 1900        V2    V2    0   
5271382600 58 41276 4127600      235530      10874   27000       1 1900        V2    V2    0   
52713008PG 59 41276 4127600      235900      10874   27000       1 1900        V2    V2    0   
52713008BV 60 41276 4127600      235930      10874   27000       1 1900        V2    V2    0   
52713875IS 61 41276 4127611      000200      10874   27000       1 1900        V2    2IT   0   
52713875RL 62 41276 4127611      000300      10874   27000       1 1900        2IT2IT2LY   0   
52713875RE 63 41276 4127611      000400      10874   27000       1 1900        2LY   2LY   0   
52713875P2 64 41276 4127711      000430      10874   27000       1 1900        2LY2LYRO1   0   
52713875RO 65 41277 4127711000700      0031001187487427000 27000 111900  1900  RO1   RO1   0   
52713875P3 66 41277 4127711      003200      10874   27000       1 1900        RO1V1T1SA   0   
52713875RP 67 41277 4127711      003430      10874   27000       1 1900        1SA   1SA   0   
52713867ZI 68 41277 4127711      003500      10874   27000       1 1900        1SA   1SA   0   
5271260400 69 41277 4127711      003730      10874   27000       1 1900        1SA   1SA   0   
5271362800 70 41277 4127711      004030      10874   27000       1 1900        1SA   1SA   0   
5271262000 71 41277 4127711      004300      10874   27000       1 1900        1SA   1SA   0   
5271363600 72 41277 4127711      004500      10874   27000       1 1900        1SA   1SA   0   
5271364400 73 41277 4127711      004930      10874   27000       1 1900        1SA   1SA   0   
52713651BV 74 41277 4127711      005200      10874   27000       1 1900        1SA1G 1SA   0   
5271267900 75 41277 4127711      005330      10874   27000       1 1900        1SA   1SA   0   
5271366900 76 41277 4127711      005730      10874   27000       1 1900        1SA   1SA   0   
5235717800 77 41277 4127711      005830      10874   27000       1 1900        1SA   1SA   0   
5271367700 78 41277 4127711      010200      10874   27000       1 1900        1SA   1SA   0   
5271369300 79 41277 4127711      011200      10874   27000       1 1900        1SA   1SA   0   
527137011B 80 41277 4127711011900      0128001187487427000 27000 111900  1900  1SAV1B1SA   0   
52713701BV 81 41277 4127711      012930      10874   27000       1 1900        1SA   1SA   0   
52713735EP 82 41277 4127711      014200      10874   27000       1 1900        1SA   1SA   0   
52713735BV 83 41277 4127711      014430      10874   27000       1 1900        1SA   1SA   0   
52718296BF 84 41277 4127711      020100      10874   27000       1 1900        1SA   1SA   0   
52718296BV 85 41277 4127711      020230      10874   27000       1 1900        1SA   1SA   0   
5274321100 86 41277 4127711      021100      10874   27000       1 1900        1SA   1SA   0   
52021030BV 87 41277 4127711      021230      10874   27000       1 1900        1SA   1SA   0   
5274320300 88 41277 4127711      021430      10874   27000       1 1900        1SA   1SA   0   
52743005P1 89 41277 4127711      022300      10874   27000       1 1900        1SA   1SA   0   
52743005BV 90 41277 4127711      022330      10874   27000       1 1900        1SA   1SA   0   
52743005P2 91 41277 4127711      022400      10874   27000       1 1900        1SA1SA1MB   0   
52743104BV 92 41277 4127711      023300      10874   27000       1 1900        1MB   V1    0   
5274311200 93 41277 4127711      023600      10874   27000       1 1900        V1    V1    0   
5274312000 94 41277 4127711      024000      10874   27000       1 1900        V1    V1    0   
52743146BV 95 41277 4127711      024300      10874   27000       1 1900        V1    V1    0   
52743716AR 96 41277 4127711      024530      10874   27000       1 1900        V1    V1    0   
52743716P5 97 41277 4127711      024800      10874   27000       1 1900        V1    V1    0   
52743716P2 98 41277 4127711      024830      10874   27000       1 1900        V1    V1B   0   
52743716BV 99 41277 4127611      024900      10874   27000       1 1900        V1B   VB    0   
52743716P1100 41276 4127611      024900      10874   27000       1 1900        VB VB V2    0   
52743708BV101 41276 4127611      025300      10874   27000       1 1900        V2    V2    0   
5272358500102 41276 4127611      025830      10874   27000       1 1900        V2    V2    0   
5272357700103 41276 4127611      030400      10874   27000       1 1900        V2    V2    0   
5211213600104 41276 4127611      030530      10874   27000       1 1900        V2    V2    0   
52723569BV105 41276 4127611      030730      10874   27000       1 1900        V2    V2    0   
5272355100106 41276 4127611      030830      10874   27000       1 1900        V2    V2    0   
52723544BV107 41276 4127611      031000      10874   27000       1 1900        V2    V2    0   
5214028500108 41276 4127611      031130      10874   27000       1 1900        V2    V2    0   
5272353600109 41276 4127611      031200      10874   27000       1 1900        V2    V2    0   
5272352800110 41276 4127611      031300      10874   27000       1 1900        V2    V2    0   
5272350200111 41276 4127611      031630      10874   27000       1 1900        V2    V2    0   
5272325400112 41276 4127711      031830      10874   27000       1 1900        V2    V2G   0   
52723197PO113 41277 4127711      031900      10874   27000       1 1900        V2G   V1B   0   
52723197SM114 41277 4127711      031930      10874   27000       1 1900        V1B   V1B   0   
52723197AN115 41277 4127711      032100      10874   27000       1 1900        V1B   V1B   0   
52723197BV116 41277 4127711      032200      10874   27000       1 1900        V1B   V1B   0   
52723197AS117 41277 4127711      032200      10874   27000       1 1900        V1B   V1B   0   
52723197KS118 41277 4127711      032300      10874   27000       1 1900        V1B   V1B   0   
52723197BF119 41277 4127711      032400      10874   27000       1 1900        V1B   V1B   0   
52723197G1120 41277 4127711      032530      10874   27000       1 1900        V1B   V1R   0   
52728006KM121 41277 4127711      032730      10874   27000       1 1900        V1R   V1R   0   
527280067P122 41277 4127711      032830      10874   27000       1 1900        V1R   V1R   0   
52728006SF123 41277 4127711      033000      10874   27000       1 1900        V1R   V1B   0   
52728501BV124 41277 4127711      033030      10874   27000       1 1900        V1B   V1B   0   
5272253800125 41277 4127711      033530      10874   27000       1 1900        V1B   V1B   0   
52722520BN126 41277 4127711      033530      10874   27000       1 1900        V1B   V1B   0   
52722520BS127 41277 4127711      034030      10874   27000       1 1900        V1B   V1B   0   
5272254600128 41277 4127711      034100      10874   27000       1 1900        V1B   V1B   0   
5272255300129 41277 4127711      034300      10874   27000       1 1900        V1B   V1B   0   
52722561P1130 41277 4127711      034600      10874   27000       1 1900        V1B   V1R   0   
52722439BR131 41277 4127711      034700      10874   27000       1 1900        V1RV1R1CG   0   
5272243925132 41277 4127711      034730      10874   27000       1 1900        1CG   1CG   0   
5272243921133 41277 4127711      034730      10874   27000       1 1900        1CG   1CG   0   
52722439BV134 41277 4127711      034900      10874   27000       1 1900        1CG1CGV1P   0   
52722314BV135 41277 4127711      035400      10874   27000       1 1900        V1P   V1P   0   
5211212800136 41277 4127711      035630      10874   27000       1 1900        V1P   V1P   0   
5272232200137 41277 4127711      035930      10874   27000       1 1900        V1P   V1P   0   
5272234800138 41277 4127711      040700      10874   27000       1 1900        V1P   V1P   0   
52761403RN139 41277 4127711      042400      10874   27000       1 1900        V1P   V1P   0   
52761403BV140 41277 4127711      042430      10874   27000       1 1900        V1PV1PV1    0   
52761403P1141 41277 4127711      042500      10874   27000       1 1900        V1    V1    0   
5276143700142 41277 4127711      043600      10874   27000       1 1900        V1    V1    0   
52761460BV143 41277 4127711      045100      10874   27000       1 1900        V1    V1    0   
52761460SG144 41277 4127711      045200      10874   27000       1 1900        V1    V1    0   
5276149400145 41277 4127711      050030      10874   27000       1 1900        V1    V1    0   
5276152800146 41277 4127711      051100      10874   27000       1 1900        V1    V1    0   
5214481600147 41277 4127711      051100      10874   27000       1 1900        V1    V1    0   
52761544P1148 41277 4127711      051300      10874   27000       1 1900        V1    V1    0   
52761544BP149 41277 4127711      051330      10874   27000       1 1900        V1    V1    0   
52761544BT150 41277 4127711      051400      10874   27000       1 1900        V1    V1    0   
5276440700151 41277 4127711      051830      10874   27000       1 1900        V1    V1    0   
52764449BV152 41277 4127711      053000      10874   27000       1 1900        V1    V1    0   
5214024400153 41277 4127711      053300      10874   27000       1 1900        V1    V1    0   
52764472PN154 41277 4127711      053830      10874   27000       1 1900        V1    V1    0   
52764472BV155 41277 4127711      054000      10874   27000       1 1900        V1    V1    0   
5214025100156 41277 4127711      054230      10874   27000       1 1900        V1    V1    0   
5259848200157 41277 4127711      054430      10874   27000       1 1900        V1    V1    0   
52764522BV158 41277 4127711      055800      10874   27000       1 1900        V1    V1    0   
5276455500159 41277 4127711      060900      10874   27000       1 1900        V1    V1    0   
52764571BV160 41277 4127711      061800      10874   27000       1 1900        V1    V1    0   
5276461300161 41277 4127711      062500      10874   27000       1 1900        V1    V1    0   
52765875BV162 41277 4127711064100      0644001187487427000 27000 111900  1900  V1    V1    0   
52765875RN163 41277 4127711      064630      10874   27000       1 1900        V1 1NIV1    0   
52765875RS164 41277 4127711      064730      10874   27000       1 1900        V1    V1    0   
5276588300165 41277 4127711      065330      10874   27000       1 1900        V1    V1    0   
5277539500166 41277 4127711      070200      10874   27000       1 1900        V1    V1    0   
5277540300167 41277 4127711      070700      10874   27000       1 1900        V1    V1    0   
52775411RF168 41277 4127711      071000      10874   27000       1 1900        V1    R1G   0   
52688903VS169 41277 4127711      071130      10874   27000       1 1900        R1G   R1G   0   
526889111G170 41277 4127711      071630      10874   27000       1 1900        R1G   1G    0   
52688911BC171 41277 4127711      071730      10874   27000       1 1900        1G R1GV1    0   
52688762BM172 41277 4127711      072430      10874   27000       1 1900        V1    V1    0   
52688770CV173 41277 4127711      074030      10874   27000       1 1900        V1    V1    0   
52688887EE174 41277 4127711      075300      10874   27000       1 1900        V1    V1    0   
52688887BV175 41277 4127711      075330      10874   27000       1 1900        V1    V1    0   
52688887EO176 41277 4127711      075400      10874   27000       1 1900        V1    V1    0   
52688887BL177 41277 4127711      075630      10874   27000       1 1900        V1    R1L   0   
52688754RL178 41277 4127711      075800      10874   27000       1 1900        R1LR1LV1    0   
52773515BV179 41277 4127711      075930      10874   27000       1 1900        V1    V1    0   
52773515P1180 41277 4127711      080130      10874   27000       1 1900        V1    V1    0   
5277353100181 41277 4127711      080400      10874   27000       1 1900        V1    V1    0   
52773556BV182 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BN183 41277 4127711      080900      10874   27000       1 1900        V1    V1    0   
52773200BF184 41277 4127711      081300      10874   27000       1 1900        V1    V1    0   
52773200EF185 41277 4127711      081430      10874   27000       1 1900        V1    V1    0   
52773200J1186 41277 4127711      081600      10874   27000       1 1900        V1    V1    0   
52773200BV187 41277 4127711      081700      10874   27000       1 1900        V1    V1    0   
52773200BS188 41277 4127711      081800      10874   27000       1 1900        V1    V1    0   
52789370BF189 41277 4127711      082800      10874   27000       1 1900        V1    V1    0   
5278129400190 41277 4127711      083130      10874   27000       1 1900        V1    V1    0   
5278127800191 41277 4127711      083600      10874   27000       1 1900        V1    V1    0   
5278126000192 41277 4127711      083800      10874   27000       1 1900        V1    V1    0   
5278124500193 41277 4127711      084630      10874   27000       1 1900        V1    V1    0   
52781005P8194 41277 4127711      084900      10874   27000       1 1900        V1    V1    0   
52781005BV195 41277 4127711      085030      10874   27000       1 1900        V1    V1    0   
52781005P2196 41277 4127711      085100      10874   27000       1 1900        V1    V1    0   
5278118700197 41277 4127711      085530      10874   27000       1 1900        V1    V1    0   
5278117900198 41277 4127711      085800      10874   27000       1 1900        V1    V1    0   
5278116100199 41277 4127711      090430      10874   27000       1 1900        V1    V1    0   
52781104AN200 41277 4127711      090830      10874   27000       1 1900        V1    V1    0   
52781104BV201 41277 4127711      090900      10874   27000       1 1900        V1    VA    0   
52781104PL202 41277 4127711      091000      10874   27000       1 1900        VA    V1P   0   
52781104BB203 41277 4127711      091100      10874   27000       1 1900        V1PV1PV1    0   
52781054EB204 41277 4127711      091530      10874   27000       1 1900        V1    V1    0   
52781054BV205 41277 4127711      091630      10874   27000       1 1900        V1    V1    0   
5259870600206 41277 4127711      091830      10874   27000       1 1900        V1    V1    0   
52781062BV207 41277 4127711      092530      10874   27000       1 1900        V1    V1    0   
527810621B208 41277 4127711      092630      10874   27000       1 1900        V1    V1    0   
5278108800209 41277 4127711      093300      10874   27000       1 1900        V1    V1    0   
5278415700210 41277 4127711      094400      10874   27000       1 1900        V1    V1    0   
52784173JF211 41277 4127711      094730      10874   27000       1 1900        V1    V1    0   
52784173BV212 41277 4127711      095130      10874   27000       1 1900        V1    V1    0   
52784009AI213 41277 4127711      095730      10874   27000       1 1900        V1    V1    0   
52784009BV214 41277 4127711      095800      10874   27000       1 1900        V1 VD V1F   0   
52784009AC215 41277 4127711      100000      10874   27000       1 1900        V1FV1FV1    0   
52784009BF216 41277 4127711      100130      10874   27000       1 1900        V1    V1    0   
52784009FR217 41277 4127711      100200      10874   27000       1 1900        V1    V14   0   
52784009FI218 41277      11100400            10874   27000       1 1900        V14         0   
5024001657 52R4S 412770087203000R 41276MA1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110001110000110100010010001111000000000000000000000000000000000000000000000000000000000000000000000000192088FA784009FI2187FE406                            
75    26NA2K  1192088FA218784009FI1518063                     
52192088FA  1       4127700            20300001   874      27000  1      1900        RC1   0   
52192088AP  2 41277 4127700      203130      10874   27000       1 1900        RC1RC1V1    0   
52192088AS  3 41277 4127700      203330      10874   27000       1 1900        V1    V1    0   
52192088BV  4 41277 4127700      203500      10874   27000       1 1900        V1    V1    0   
52192070BV  5 41277 4127700      203700      10874   27000       1 1900        V1    V1    0   
52192039AM  6 41277 4127700      204000      10874   27000       1 1900        V1    V1M   0   
52192005PU  7 41277 4127700      204200      10874   27000       1 1900        V1M   V1M   0   
52192047AE  8 41277 4127600      204430      10874   27000       1 1900        V1MV1MV2R   0   
52192047AO  9 41276 4127600      204700      10874   27000       1 1900        V2RV2R211   0   
52192047YT 10 41276 4127600      204930      10874   27000       1 1900        211   211   0   
5219240100 11 41276 4127600      205500      10874   27000       1 1900        211   211   0   
5219241900 12 41276 4127600      205700      10874   27000       1 1900        211   211   0   
52192427BV 13 41276 4127600      205930      10874   27000       1 1900        211   211   0   
52192427BF 14 41276 4127600      210000      10874   27000       1 1900        211212V2    0   
52192427AB 15 41276 4127600      210100      10874   27000       1 1900        V2    V2    0   
52192468P3 16 41276 4127600      210300      10874   27000       1 1900        V2    V2    0   
52192468BV 17 41276 4127600      210330      10874   27000       1 1900        V2    V2    0   
52192468RM 18 41276 4127600      210430      10874   27000       1 1900        V2    V2    0   
52192476RN 19 41276 4127600      210630      10874   27000       1 1900        V2    V2    0   
52192476BV 20 41276 4127600      210700      10874   27000       1 1900        V2    V2    0   
52141820ES 21 41276 4127600      210700      10874   27000       1 1900        V2    V2    0   
52141820BV 22 41276 4127600      211130      10874   27000       1 1900        V2    V2    0   
52141820E1 23 41276 4127600      211300      10874   27000       1 1900        V2    V2    0   
52141820AF 24 41276 4127600      211330      10874   27000       1 1900        V2    V2    0   
52141812BV 25 41276 4127600      211700      10874   27000       1 1900        V2    V2    0   
52141812CS 26 41276 4127600      211730      10874   27000       1 1900        V2    V2    0   
5214180400 27 41276 4127600      212000      10874   27000       1 1900        V2    V2    0   
5214179600 28 41276 4127600      212200      10874   27000       1 1900        V2    V2    0   
5214178800 29 41276 4127600      212530      10874   27000       1 1900        V2    V2    0   
52141077RM 30 41276 4127600      212600      10874   27000       1 1900        V2    2BR   0   
52141077RT 31 41276 4127600      212830      10874   27000       1 1900        2BR2BRV2    0   
52141069BV 32 41276 4127600      213100      10874   27000       1 1900        V2    V2    0   
5214105100 33 41276 4127600      213730      10874   27000       1 1900        V2    V2    0   
52141044PA 34 41276 4127600      214000      10874   27000       1 1900        V2    V2    0   
52141044BV 35 41276 4127600      214400      10874   27000       1 1900        V2    V2    0   
52141044P1 36 41276 4127600      214500      10874   27000       1 1900        V2    V2    0   
52141044RS 37 41276 4127600      214900      10874   27000       1 1900        V2    V2    0   
5214170500 38 41276 4127600      215130      10874   27000       1 1900        V2    V2    0   
5214175400 39 41276 4127600      220030      10874   27000       1 1900        V2    V2    0   
5214125900 40 41276 4127600      221330      10874   27000       1 1900        V2    V2    0   
52141291BV 41 41276 4127600      221730      10874   27000       1 1900        V2    V2    0   
52141291P1 42 41276 4127600      221730      10874   27000       1 1900        V2    V2    0   
5214129117 43 41276 4127600      221800      10874   27000       1 1900        V2    V2    0   
5214244800 44 41276 4127600      223230      10874   27000       1 1900        V2    V2    0   
5214240600 45 41276 4127600      224600      10874   27000       1 1900        V2    V2    0   
5214238000 46 41276 4127600      225200      10874   27000       1 1900        V2    V2    0   
52142364BV 47 41276 4127600      225830      10874   27000       1 1900        V2    V2    0   
5214212515 48 41276 4127600      230730      10874   27000       1 1900        V2 V2 V2R   0   
52142125BF 49 41276 4127600      231130      10874   27000       1 1900        V2R   V2R   0   
52142125P2 50 41276 4127600      231230      10874   27000       1 1900        V2RV2RV2    0   
52142125PM 51 41276 4127600      231400      10874   27000       1 1900        V2    V2    0   
52142620BV 52 41276 4127600      232830      10874   27000       1 1900        V2    V2    0   
5214264600 53 41276 4127600      233700      10874   27000       1 1900        V2    V2    0   
5271385900 54 41276 4127600      234330      10874   27000       1 1900        V2    V2    0   
5271384200 55 41276 4127600      234700      10874   27000       1 1900        V2    V2    0   
5271383400 56 41276 4127600      235300      10874   27000       1 1900        V2    V2    0   
5271226500 57 41276 4127600      235430      10874   27000       1 1900        V2    V2    0   
5271382600 58 41276 4127600      235630      10874   27000       1 1900        V2    V2    0   
52713008PG 59 41276 4127611      000000      10874   27000       1 1900        V2    V2    0   
52713008BV 60 41276 4127611      000030      10874   27000       1 1900        V2    V2    0   
52713875IS 61 41276 4127611      000300      10874   27000       1 1900        V2    2IT   0   
52713875RL 62 41276 4127611      000400      10874   27000       1 1900        2IT2IT2LY   0   
52713875RE 63 41276 4127611      000500      10874   27000       1 1900        2LY   2LY   0   
52713875P2 64 41276 4127711      000530      10874   27000       1 1900        2LY2LYRO1   0   
52713875RO 65 41277 4127711000800      0031001187487427000 27000 111900  1900  RO1   RO1   0   
52713875P3 66 41277 4127711      003200      10874   27000       1 1900        RO1V1T1SA   0   
52713875RP 67 41277 4127711      003430      10874   27000       1 1900        1SA   1SA   0   
52713867ZI 68 41277 4127711      003500      10874   27000       1 1900        1SA   1SA   0   
5271260400 69 41277 4127711      003730      10874   27000       1 1900        1SA   1SA   0   
5271362800 70 41277 4127711      004030      10874   27000       1 1900        1SA   1SA   0   
5271262000 71 41277 4127711      004300      10874   27000       1 1900        1SA   1SA   0   
5271363600 72 41277 4127711      004500      10874   27000       1 1900        1SA   1SA   0   
5271364400 73 41277 4127711      004900      10874   27000       1 1900        1SA   1SA   0   
52713651BV 74 41277 4127711      005200      10874   27000       1 1900        1SA1G 1SA   0   
5271267900 75 41277 4127711      005300      10874   27000       1 1900        1SA   1SA   0   
5271366900 76 41277 4127711      005730      10874   27000       1 1900        1SA   1SA   0   
5235717800 77 41277 4127711      005830      10874   27000       1 1900        1SA   1SA   0   
5271367700 78 41277 4127711      010200      10874   27000       1 1900        1SA   1SA   0   
5271369300 79 41277 4127711      011200      10874   27000       1 1900        1SA   1SA   0   
527137011B 80 41277 4127711011900      0128001187487427000 27000 111900  1900  1SAV1B1SA   0   
52713701BV 81 41277 4127711      012930      10874   27000       1 1900        1SA   1SA   0   
52713735EP 82 41277 4127711      014200      10874   27000       1 1900        1SA   1SA   0   
52713735BV 83 41277 4127711      014430      10874   27000       1 1900        1SA   1SA   0   
52718296BF 84 41277 4127711      020100      10874   27000       1 1900        1SA   1SA   0   
52718296BV 85 41277 4127711      020230      10874   27000       1 1900        1SA   1SA   0   
5274321100 86 41277 4127711      021100      10874   27000       1 1900        1SA   1SA   0   
52021030BV 87 41277 4127711      021230      10874   27000       1 1900        1SA   1SA   0   
5274320300 88 41277 4127711      021430      10874   27000       1 1900        1SA   1SA   0   
52743005P1 89 41277 4127711      022300      10874   27000       1 1900        1SA   1SA   0   
52743005BV 90 41277 4127711      022330      10874   27000       1 1900        1SA   1SA   0   
52743005P2 91 41277 4127711      022400      10874   27000       1 1900        1SA1SA1MB   0   
52743104BV 92 41277 4127711      023300      10874   27000       1 1900        1MB   V1    0   
